id	label	premise	hipothesis
3226	Entailment	The woman is playing the flute	The flute is being played by the woman
3227	Entailment	Eggs are being cracked in a bowl by a woman	A woman is cracking eggs in a bowl
3228	Entailment	A parrot is talking	The parrot is talking
3229	Entailment	The woman is frying a breaded pork chop	A woman is cooking a pork chop that is breaded
3230	Entailment	The woman is catching and holding a kangaroo baby	A woman is holding and holding a kangaroo, which is a baby, in her arms.
3231	Entailment	A man is burying a basketball in the basket and a crowd is in the background.	The player is burying the basketball and a crowd is in the background
3232	Entailment	A woman in a red dress is playing an instrument	An instrument is being played by a woman in a red dress
3233	Entailment	Two people wearing snow clothes are on the ground making snow angels	Two people in snow clothes are lying in the snow and are making snow angels
3234	Entailment	Two people are sitting on lawn chairs and are reading books.	Some people are sitting on lawn chairs and are reading books.
3235	Entailment	A dog is pushing a small child into a rain puddle	The dog is pushing a boy into the water
3236	Entailment	The man is seasoning the sausages	The man is seasoning the meat
3237	Entailment	Men are fighting their fists in a ring	Two men are fighting their fists in a ring
3238	Entailment	Some cat is playing with a watermelon	A cat is playing with a watermelon
3239	Entailment	The blonde girl is dancing in front of the stereo	The outfit in front of the dancing blonde girl is playing
3240	Entailment	The person is brushing a cat	A person is brushing a cat
3241	Entailment	The man in the white hat is playing the guitar on stage	A man in a white hat is playing guitar on the stage.
3242	Entailment	One boy is jumping off a platform and two other boys are standing and watching	One boy is jumping off a platform and two other boys are standing and staring at him.
3243	Entailment	The man is riding a horse near a stream	A horse is being ridden by a man
3244	Entailment	A woman is collecting tap water in a mug	A woman is collecting water from a tap in a mug
3245	Entailment	A black cat is swinging on a fan	A cat is swinging on a fan
3246	Entailment	A person is folding a piece of paper.	Someone is folding a piece of paper.
3247	Entailment	A man is dancing	A man is performing a dance
3248	Entailment	A black dog is jumping from one hay ball to another hay ball	A black dog is jumping from one hay ball to another hay ball
3249	Entailment	An old woman is wearing a shirt with rose patterns and is clumsily carrying two newspapers.	An old woman is wearing a shirt with a rose pattern and is clumsily carrying two newspapers.
3250	Entailment	The man is eating	The person is eating
3251	None	Snowboarder is jumping over from white snow.	Snowboarder is boldly jumping over white snow
3252	None	A person is kicking a soccer ball between the feet	There&#39;s no person kicking a soccer ball between someone&#39;s legs
3253	None	The woman is adding sugar to the meat	Woman is not adding sugar to meat
3254	None	A child is hitting a baseball	A boy is hitting a baseball
3255	None	A dog next to a tree, which is probably a pine tree, is biting a bucket.	A dog that is furry and black is in a backyard and is carrying a basket in its mouth.
3256	None	A woman is slicing a potato	A woman is slicing a carrot
3257	None	A lemur is eating	The animal with big eyes is sleeping
3258	None	A small girl is playing a very large piano on the stage.	A small girl is playing a grand piano on stage
3259	None	The girl in blue and white uniform is not cheering	A girl in blue uniform is raising her arm
3260	None	A man is frying a tortilla	There&#39;s no man frying a tortilla
3261	None	A man is sprinkling spice on several sliced and buttered breads.	A man is slicing some garlic and saving the bread
3262	None	A brown dog is helping another animal in front of the pants man	Two dogs are fighting and hugging
3263	None	The man is not cutting a paper board	A man is cutting a paper board.
3264	None	A crowd of people are near the water.	A group of children wearing the same clothes are waiting at a gate and one is kissing their mother
3265	None	There is no dog running and carrying an object in its mouth	One dog is chasing another and is holding a stick in its mouth
3266	None	A woman is slicing a green pepper	The woman with the knife is not slicing a pepper
3267	None	A black helmet is being worn by a man pushing a bike	A biker is wearing a gear that is black
3268	None	Some kids are jumping on a trampoline.	Two boys are playing on a trampoline
3269	None	A sitting woman is singing a song and playing the guitar	A woman on a rock is lying on a blanket and reading a book.
3270	None	A dog is pushing a small child into a rain puddle	The dog is not pushing the boy in the water
3271	None	There&#39;s no man riding a mechanical bull	A man is riding a mechanical bull.
3272	None	One is carefully slicing a potato	The man is slicing the potato
3273	None	A man is dancing	A man is singing passionately
3274	None	A white man is strolling a dog through the brown water with difficulty	A white and brown dog is struggling through the water
3275	None	The woman wearing silver pants with pink bell-bottom and a red scarf is happily riding a bicycle	A woman wearing a pink boa is riding a bicycle across a pedestrian bridge
3276	None	A man is singing passionately	A man is dancing
3277	None	A man is dangerously extracting knives from a tree.	The man is doing a magic trick
3278	None	A person is slicing a carrot into pieces	A person is gathering pieces of an onion
3279	None	A man is still	A man is dancing
3280	None	A man is getting in a car	A man is getting into a car in a garage
3281	None	Someone is feeding an animal	No one is feeding an animal
3282	None	A man is pouring a plate of grated cheese into a sauce pan	The lady is adding cheese to the sauce
3283	None	An animal is rolling around in the garden	A dog is rolling around
3284	None	A cat is moving away from some corn	A cat is eating some corn
3285	None	A woman is slicing a carrot	An oriental lady is cutting a carrot into thin pieces
3286	None	A man is playing an instrument	A man is playing the guitar
3287	None	Four people are floating in a dinghy	People are rowing near a dinghy being sailed
3288	None	A man is stroking an alligator in the mouth	Chopped vegetables are being poured into a pan on the stove by one person
3289	None	Some horses are competing furiously on the green grass and jumping over an obstacle.	Some frantic runners on the green grass are screaming at the horses jumping over an obstacle.
3290	None	A man is chopping a log with an ax	The man is chopping a tree trunk with an ax
3291	None	Guitar is being played by two men	Two men are talking
3292	None	A dog that has brown and white fur is trotting in the shallows	There are no white and brown dogs struggling anxiously in the water.
3293	None	A woman with a ponytail is climbing a stone wall	A man with climbing gear is standing under a vertical white rock.
3294	None	Some men are dancing.	Some women are dancing.
3295	None	A man is putting garlic on some bread slices	There&#39;s no man sprinkling spice on many buttered slices of bread.
